  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.6688870882369953E+00   3.8046362371098317E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.5383003968087667E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8846522667811083E+00  -1.2681166610190644E+00  -2.6686629222351796E+00  -1.9026379324058027E+00  -1.8153190604148095E+00  -1.8770847567917721E+00  -1.2161644963678140E+00  -1.3125287620414374E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.9822238357709412E+00   4.1314051884851164E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   7.2868709433198742E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.8217951425514947E+00  -1.3770235945675835E+00  -1.9821042003573568E+00  -1.8529912890217677E+00  -1.7620105382045932E+00  -1.7910411713551246E+00  -1.3095854595231824E+00  -1.4295136837898803E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.4248401714157877E-01   9.4362352808274730E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.2600158198350500E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -3.1501492221584426E-01  -3.1451038251488844E-01  -2.4247523679378441E-01  -3.2475373678257269E-01  -3.0755932850373263E-01  -3.0418269119100433E-01  -2.9291452580982386E-01  -3.2684753491135127E-01
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   2.0979074298283926E-01   2.9017908337551188E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.5381964411914351E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -3.8455470951974907E-01  -9.6698243504831538E-01  -2.0978740049861072E-01  -3.9409780642793873E-01  -3.9036656503786388E-01  -3.6678645268416582E-01  -7.2758919494027607E-01  -1.0482437674597336E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.9037148535734063E+00   1.0221364350884281E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   1.3724329577547618E+01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -3.4311626543974394E+00  -3.4065338900891611E+00  -1.9036617332376644E+00  -3.6533674546841710E+00  -3.3130574711410046E+00  -3.2429002593163587E+00  -3.1053624523577454E+00  -3.4886511276929690E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.1930956313891599E-01   1.1424858176876571E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   3.8610759449039174E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -9.6540916120904041E-01  -3.8077395775972339E-01  -4.1929508606263244E-01  -9.6398543792480607E-01  -8.6904182404012842E-01  -8.7456364007000864E-01  -3.5580941015549061E-01  -4.0360056080475032E-01
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00
  0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -2.0492759925831358E-01   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00  -1.6562138956276122E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   0.0000000000000000E+00   4.1404900035612302E-01   1.1542851554198416E+01   2.0492607197821522E-01   4.2367372989326085E-01   4.3105377163922654E-01   3.9444011404962859E-01   1.8706898676936616E+00   1.8342701114859956E+00
